Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-09,74.367446589897,74.5436727666503,73.85834874594299,74.32828521728516,5327900,0.0,0.0,0.0
1998-12-10,74.46540140458694,74.46540140458694,73.13391381702135,73.24160766601562,5966600,0.0,0.0,0.0
1998-12-11,72.95768288334507,73.52552314196478,72.40942332329847,73.38845825195312,8198200,0.0,0.0,0.0
1998-12-14,72.78142530001126,72.93807082123809,71.27371215820312,71.27371215820312,9521400,0.0,0.0,0.0
1998-12-15,71.86114680530811,73.15347260616652,71.76324333554611,73.11431121826172,9631500,0.0,0.0,0.0
1998-12-16,73.38844402842113,73.38844402842113,72.52689345818354,73.01641082763672,7260000,0.0,0.0,0.0
1998-12-17,73.44718906522914,74.30873967009985,73.32970489183768,74.18146514892578,6914700,0.0,0.0,0.0
1998-12-18,74.3787686311746,74.88955785051176,74.10372828230074,74.49664306640625,4802400,0.392,0.0,0.0
1998-12-21,74.96812312370469,76.28438733997518,74.81095724713508,75.53784942626953,8580700,0.0,0.0,0.0
1998-12-22,75.69503739730858,76.20582664525305,74.92885352539189,75.8718490600586,5461100,0.0,0.0,0.0
1998-12-23,76.18620698499764,77.46318054199219,75.95045802062943,77.46318054199219,7791000,0.0,0.0,0.0
1998-12-24,77.4238593713155,77.48279658981689,77.01129884180584,77.1291732788086,1507100,0.0,0.0,0.0
1998-12-28,77.48282781489901,77.52211930973415,76.69699791819619,76.93274688720703,4203600,0.0,0.0,0.0
1998-12-29,77.14879392966246,78.25877785047375,76.77552500054009,78.15072631835938,3935800,0.0,0.0,0.0
1998-12-30,77.91500955031599,78.42579882119551,77.34528305587344,77.5220947265625,6810700,0.0,0.0,0.0
1998-12-31,77.5220947265625,77.91500955031599,76.9916597144953,77.5220947265625,6790500,0.0,0.0,0.0
1999-01-04,77.56137901191818,78.7204776344367,76.52015482558797,77.34527587890625,9450400,0.0,0.0,0.0
1999-01-05,77.28634404441569,78.5043799698742,77.28634404441569,78.22933959960938,8031000,0.0,0.0,0.0
1999-01-06,79.09377006691656,80.311806267649,79.05447857657035,80.11534881591797,7737700,0.0,0.0,0.0
1999-01-07,79.44737935524495,79.9778143806138,79.07411026331872,79.72241973876953,5504900,0.0,0.0,0.0
1999-01-08,80.58682318909527,80.78328058351042,79.19197568874769,80.31178283691406,6224400,0.0,0.0,0.0
1999-01-11,80.27251636507953,80.27251636507953,78.72050246570575,79.54562377929688,7578300,0.0,0.0,0.0
1999-01-12,79.34913162446358,79.34913162446358,77.79711840378206,78.1114501953125,7768800,0.0,0.0,0.0
1999-01-13,75.69504069798865,78.6615476134821,75.67539495682644,77.56138610839844,10810600,0.0,0.0,0.0
1999-01-14,77.71857113505061,77.89538284895745,76.00939123395116,76.20584869384766,11400700,0.0,0.0,0.0
1999-01-15,76.93272080924643,78.44544284763049,76.73626340166409,78.19004821777344,7817700,0.0,0.0,0.0
1999-01-19,78.76961918134305,78.9758995158995,77.6399887778196,78.70085906982422,6535100,0.0,0.0,0.0
1999-01-20,79.27058394206757,80.42968293899,78.60262858790888,79.32952117919922,6534400,0.0,0.0,0.0
1999-01-21,78.94638833584781,79.1133770880824,77.07022059015328,77.22738647460938,6937500,0.0,0.0,0.0
1999-01-22,76.7755501614366,77.85606583668711,76.5594470263865,77.05059051513672,7522300,0.0,0.0,0.0
1999-01-25,77.50241020121759,77.95426202241607,76.63799802153355,77.83638763427734,5700300,0.0,0.0,0.0
1999-01-26,78.03286461742667,79.25090026855469,77.71853283649041,79.25090026855469,6047000,0.0,0.0,0.0
1999-01-27,79.44735979549502,79.60452569024378,78.05251247959983,78.32755279541016,7399400,0.0,0.0,0.0
1999-01-28,78.7401403983238,79.8206562970034,78.70084891109909,79.64384460449219,5961700,0.0,0.0,0.0
1999-01-29,80.05636553723488,80.65556042039701,78.83833003703647,80.25282287597656,6456800,0.0,0.0,0.0
1999-02-01,80.90116408516462,80.90116408516462,79.78135681152344,79.78135681152344,9426800,0.0,0.0,0.0
1999-02-02,79.88938660711433,79.97779242040144,78.4356021219486,79.29019165039062,9194500,0.0,0.0,0.0
1999-02-03,79.01518713974735,80.429680793169,78.99554139456095,80.095703125,10290700,0.0,0.0,0.0
1999-02-04,80.07604525288737,80.15462822173221,78.44544864935703,78.89730072021484,7761100,0.0,0.0,0.0
1999-02-05,78.99553182107074,78.99553182107074,77.46316388223873,77.99359893798828,7516100,0.0,0.0,0.0
1999-02-08,78.64186964615199,78.64186964615199,77.54170859189655,78.15072631835938,8528400,0.0,0.0,0.0
1999-02-09,78.19005285936446,78.26863582706231,76.39246747327606,76.40229034423828,8985700,0.0,0.0,0.0
1999-02-10,76.77555816759549,77.3256389323582,76.27459175682945,76.8934326171875,6936700,0.0,0.0,0.0
1999-02-11,77.3649409367488,79.27057813097547,77.011317539882,78.66156005859375,9181800,0.0,0.0,0.0
1999-02-12,78.46508979604506,78.89729609937832,77.08988792180291,77.71855163574219,10676600,0.0,0.0,0.0
1999-02-16,78.42582277315437,78.97590369440896,77.24707794189453,77.24707794189453,6915500,0.0,0.0,0.0
1999-02-17,77.44352032647842,78.80889949002237,76.85414802566808,77.1684799194336,7858100,0.0,0.0,0.0
1999-02-18,77.44348072457657,78.19001859051617,76.83446299183638,77.77745819091797,9048900,0.0,0.0,0.0
1999-02-19,77.95428429954728,79.0544455699038,77.56136956013425,78.1114501953125,5312200,0.0,0.0,0.0
1999-02-22,78.22932729763123,80.29212975023074,78.1310986094122,80.19390106201172,10695800,0.0,0.0,0.0
1999-02-23,80.2135468931759,80.78327328551049,79.5848832878412,80.15460968017578,7770700,0.0,0.0,0.0
1999-02-24,80.37071623012214,80.99937986233039,78.58295402602997,78.74011993408203,7271000,0.0,0.0,0.0
1999-02-25,78.28828508007136,78.75978290740429,77.12918625454458,77.99359893798828,11633000,0.0,0.0,0.0
1999-02-26,78.42577530702196,78.48471251291402,77.20773971858625,77.67923736572266,9621300,0.0,0.0,0.0
1999-03-01,77.73819692642962,78.15075748631212,76.93272154761144,77.8953628540039,7607200,0.0,0.0,0.0
1999-03-02,78.26861823860925,78.77940741386122,76.89341661293088,77.20774841308594,9651500,0.0,0.0,0.0
1999-03-03,77.38459710633113,77.67928331008714,76.55947573581426,77.62034606933594,7881400,0.0,0.0,0.0
1999-03-04,77.99360491221799,78.88748627834039,77.49263843230324,78.60262298583984,8256400,0.0,0.0,0.0
1999-03-05,80.15462867655503,80.54754352300873,79.56525640687448,80.18409729003906,10703100,0.0,0.0,0.0
1999-03-08,80.64574419001177,80.96989882561108,79.99743491881314,80.70468139648438,4802200,0.0,0.0,0.0
1999-03-09,80.54751595850396,81.6869686232828,80.31176713130834,80.50822448730469,7893400,0.0,0.0,0.0
1999-03-10,80.76363262440424,81.2547760969438,80.33142636856944,81.21548461914062,3950000,0.0,0.0,0.0
1999-03-11,81.52983697407554,82.47283267883593,81.01904763399699,82.11920928955078,6583700,0.0,0.0,0.0
1999-03-12,82.35496035958258,82.37460610394317,81.2351529310291,81.33338165283203,5286500,0.0,0.0,0.0
1999-03-15,81.68697926429772,82.5121002669674,81.41193893007448,82.4924545288086,5394400,0.0,0.0,0.0
1999-03-16,82.43353337874515,82.7675109925294,82.02097279701168,82.17813873291016,4547500,0.0,0.0,0.0
1999-03-17,82.15850923499282,82.31567520196555,81.49055387535873,81.82453155517578,4524100,0.0,0.0,0.0
1999-03-18,81.58876401760628,83.21936055347464,81.56911827621028,83.14077758789062,3506300,0.0,0.0,0.0
1999-03-19,83.38186884868576,83.57880287997693,81.72762298583984,81.72762298583984,5526700,0.32,0.0,0.0
1999-03-22,81.96389013806922,82.29867777198253,81.56017563835023,81.88511657714844,4603800,0.0,0.0,0.0
1999-03-23,81.49127414546548,81.62912791999865,79.21668686566818,79.52193450927734,9713800,0.0,0.0,0.0
1999-03-24,79.93545911160045,80.14223967840799,79.1674170063153,79.97484588623047,6280900,0.0,0.0,0.0
1999-03-25,80.70349451749941,81.60939025878906,80.50656066069732,81.60939025878906,6639600,0.0,0.0,0.0
1999-03-26,81.05799487405571,81.37308912040773,80.48688655254269,81.01860809326172,6159700,0.0,0.0,0.0
1999-03-29,81.39276056151064,82.83037767280759,81.39276056151064,82.65313720703125,5863900,0.0,0.0,0.0
1999-03-30,81.88513720849316,82.69256641136671,81.6488164661887,82.21992492675781,5401400,0.0,0.0,0.0
1999-03-31,82.65314790081258,82.93870202150875,80.86104962609876,80.90043640136719,7413600,0.0,0.0,0.0
1999-04-01,81.72759078902074,81.72759078902074,80.74292102047832,81.5109634399414,7683600,0.0,0.0,0.0
1999-04-05,82.51527555320295,83.55902486210981,82.08202112309067,83.44086456298828,5791100,0.0,0.0,0.0
1999-04-06,83.30308349696011,83.80526520598434,82.65320128528171,83.24400329589844,5381300,0.0,0.0,0.0
1999-04-07,83.61813521726509,84.05138980388305,82.79101282463083,83.91353607177734,6248600,0.0,0.0,0.0
1999-04-08,83.93322485860777,85.03605465496678,83.36211657120758,84.97697448730469,5909100,0.0,0.0,0.0
1999-04-09,84.72097372102782,85.39054905959475,84.18925212863643,84.9966812133789,4365800,0.0,0.0,0.0
1999-04-12,84.11047402809979,85.96165280558547,83.95292689810101,85.90257263183594,8213200,0.0,0.0,0.0
1999-04-13,85.8631786422131,86.00103236939096,84.76034882479017,85.35115051269531,10071400,0.0,0.0,0.0
1999-04-14,85.74502136975323,85.74502136975323,83.61813521726509,83.91353607177734,11551700,0.0,0.0,0.0
1999-04-15,84.09077683663341,84.16955039807287,82.55469238856375,83.59844207763672,11150000,0.0,0.0,0.0
1999-04-16,83.75603602747647,83.75603602747647,82.67289895211526,82.8895263671875,6476200,0.0,0.0,0.0
1999-04-19,83.61811559817045,84.78002535330283,80.90042837430151,81.60939025878906,12487200,0.0,0.0,0.0
1999-04-20,81.80635375903833,82.67286304295688,81.29432554581372,82.63347625732422,9049600,0.0,0.0,0.0
1999-04-21,82.59408735146226,85.46932262883792,82.18052611293562,84.9966812133789,5772200,0.0,0.0,0.0
1999-04-22,85.15422573969511,85.94196140796241,84.69143103458806,85.80410766601562,6897400,0.0,0.0,0.0
1999-04-23,85.62690358484498,86.17831878732329,85.07548838236669,85.58751678466797,4593100,0.0,0.0,0.0
1999-04-26,86.02070805137912,86.2176419068081,85.37082632846348,86.07978820800781,3606500,0.0,0.0,0.0
1999-04-27,86.41459649508117,86.6509171782947,85.6071674941016,86.49337005615234,5147200,0.0,0.0,0.0
1999-04-28,85.98137361168972,86.49340194744417,85.07547732535491,85.31179809570312,5544300,0.0,0.0,0.0
1999-04-29,85.4299226748885,85.74501690328827,84.3270928754893,84.66188049316406,9824300,0.0,0.0,0.0
1999-04-30,85.13452042155596,85.46930803366942,82.8697806925532,83.97261047363281,10991900,0.0,0.0,0.0
1999-05-03,84.0907584550138,85.60714918125174,83.87413120840837,85.50868225097656,10709700,0.0,0.0,0.0
1999-05-04,85.15421357912437,85.58746813479985,83.89383668988664,84.28770446777344,10509300,0.0,0.0,0.0
1999-05-05,84.40584536973779,85.11480720672111,83.08638861757436,84.95726013183594,10032300,0.0,0.0,0.0
1999-05-06,84.72097135582749,85.15422597456953,83.42120749960141,84.43541717529297,13507200,0.0,0.0,0.0
1999-05-07,84.76033763179072,85.1542053717154,84.09076247391877,85.07543182373047,8680700,0.0,0.0,0.0
1999-05-10,84.9769948329484,85.52840986315061,84.14987228764508,84.65205383300781,5580100,0.0,0.0,0.0
1999-05-11,85.2723616183161,86.25703092106801,84.89818728327037,85.50868225097656,7000600,0.0,0.0,0.0
1999-05-12,85.5480951452168,86.47368457243255,82.86979382391168,86.17828369140625,13865800,0.0,0.0,0.0
1999-05-13,86.49340241207605,86.96604395531143,86.21769484518873,86.55248260498047,4485700,0.0,0.0,0.0
1999-05-14,84.79973832014369,85.62686070970385,84.13016305240451,84.30740356445312,8370100,0.0,0.0,0.0
1999-05-17,84.20893451209172,84.75050272983786,83.42119892264277,84.56341552734375,6268100,0.0,0.0,0.0
1999-05-18,84.78006592544506,85.06562015446224,83.57876882406245,84.40589141845703,8218600,0.0,0.0,0.0
1999-05-19,84.74063477594598,85.07542231747307,83.97259276891323,85.01634216308594,5052400,0.0,0.0,0.0
1999-05-20,85.15423840727459,85.44963932681878,84.48466298964107,84.50435638427734,4670400,0.0,0.0,0.0
1999-05-21,84.52406560997508,84.8785467798212,83.55908909206065,84.03173065185547,6418200,0.0,0.0,0.0
1999-05-24,84.346801432345,84.346801432345,82.17068152614044,82.63347625732422,7952000,0.0,0.0,0.0
1999-05-25,82.79100134945655,83.40149636416473,80.93982291776081,81.29430389404297,15406400,0.0,0.0,0.0
1999-05-26,81.4912863431162,82.55472990583448,80.72324377004188,82.20024871826172,12575900,0.0,0.0,0.0
1999-05-27,81.82603709953875,82.10174456509677,80.6641270661157,81.01860809326172,14515400,0.0,0.0,0.0
1999-05-28,81.29431001458809,82.3971398016077,81.03829595688711,82.05250549316406,8748000,0.0,0.0,0.0
1999-06-01,82.00322727798726,82.0229206562961,80.90039809269253,81.76690673828125,6705300,0.0,0.0,0.0
1999-06-02,81.76697532205884,82.04268284963804,80.67399190915559,81.84574890136719,6981900,0.0,0.0,0.0
1999-06-03,82.35777097593856,82.47593133601883,81.786662568884,82.29869079589844,6076600,0.0,0.0,0.0
1999-06-04,82.85014943340532,84.0416003582261,82.51536157023254,83.9529800415039,9787200,0.0,0.0,0.0
1999-06-07,84.09078209769463,84.56342349590182,83.75599444063121,84.1695556640625,5299100,0.0,0.0,0.0
1999-06-08,84.05139987996034,84.31726068089273,82.92887649824578,83.34243774414062,4895700,0.0,0.0,0.0
1999-06-09,83.44089713407894,83.87415173331182,83.06672270746871,83.26365661621094,7409700,0.0,0.0,0.0
1999-06-10,82.83040839819272,82.8501017905841,81.66849824710062,82.49562072753906,7040700,0.0,0.0,0.0
1999-06-11,82.69254563964785,83.32273412749466,81.3533951029734,81.80634307861328,12824800,0.0,0.0,0.0
1999-06-14,82.35775794267312,82.3971447231335,81.63894919927101,81.88511657714844,6823500,0.0,0.0,0.0
1999-06-15,82.2199113848559,82.96826027889772,81.97374398550005,82.43653869628906,5700900,0.0,0.0,0.0
1999-06-16,83.42119176679523,84.36647439304787,83.42119176679523,84.01199340820312,7865800,0.0,0.0,0.0
1999-06-17,83.73631558061697,85.42994755143849,83.57876842054056,84.79975891113281,8162800,0.0,0.0,0.0
1999-06-18,84.73973566679247,85.1347927095281,84.30517291978329,84.89775848388672,2875100,0.405,0.0,0.0
1999-06-21,84.996450666819,85.490271551474,84.4828769467778,85.09521484375,4646400,0.0,0.0,0.0
1999-06-22,84.70018344217507,85.45079141111226,84.38413798156995,84.50265502929688,5862400,0.0,0.0,0.0
1999-06-23,84.06812251787497,84.4631794845943,83.51504276446789,84.08787536621094,9629200,0.0,0.0,0.0
1999-06-24,83.98911458574102,84.028620284041,82.58666229609202,83.4557876586914,9176900,0.0,0.0,0.0
1999-06-25,83.81133876795559,84.07800223092221,82.9619662562841,83.24838256835938,4087000,0.0,0.0,0.0
1999-06-28,83.87055296792818,84.4631381278523,83.75203593594335,84.26560974121094,5028900,0.0,0.0,0.0
1999-06-29,84.06809068423784,85.45078954417596,83.92982079824402,85.05573272705078,6956200,0.0,0.0,0.0
1999-06-30,85.09524245853841,86.91250390379967,84.60142141363046,86.5964584350586,16856100,0.0,0.0,0.0
1999-07-01,86.59641703043638,87.54455298332437,86.00383205988139,87.24826049804688,9939500,0.0,0.0,0.0
1999-07-02,87.30756508665378,88.17669016896436,87.16929518719527,88.117431640625,3772800,0.0,0.0,0.0
1999-07-06,88.01870587951933,88.96684274716227,87.60389599992556,88.09771728515625,11221100,0.0,0.0,0.0
1999-07-07,87.9001790826971,88.31498891657048,87.55450422113591,88.21622467041016,3230700,0.0,0.0,0.0
1999-07-08,87.90015128784658,88.88779343714822,87.70262285798624,88.28533172607422,7101500,0.0,0.0,0.0
1999-07-09,88.49275419296319,88.86805828440656,88.21621433611018,88.80879974365234,2976800,0.0,0.0,0.0
1999-07-12,89.0852850435886,89.0852850435886,88.17665464181363,88.41368865966797,4436300,0.0,0.0,0.0
1999-07-13,88.09771728515625,88.44339218481774,87.643401702744,88.09771728515625,6477600,0.0,0.0,0.0
1999-07-14,88.4927198735368,88.63098974833919,87.70260630323736,88.59148406982422,4382500,0.0,0.0,0.0
1999-07-15,88.98651985125353,89.36182370856181,88.69022733232593,89.1544189453125,3348600,0.0,0.0,0.0
1999-07-16,89.28286125818607,89.85569377510807,88.96681573160843,89.63841247558594,2281500,0.0,0.0,0.0
1999-07-19,89.87545700547118,89.9149627008582,88.84830892540865,89.04583740234375,4287000,0.0,0.0,0.0
1999-07-20,88.57176662406623,88.7495422484232,86.93228031055207,87.21869659423828,7060100,0.0,0.0,0.0
1999-07-21,87.2878027097423,87.8013765659209,86.79398169418593,87.11990356445312,4793700,0.0,0.0,0.0
1999-07-22,86.87300516705893,87.22855634782452,85.62857603437936,85.97425079345703,7804100,0.0,0.0,0.0
1999-07-23,86.37917547946039,86.59645673495412,85.41128625044287,85.80634307861328,4603000,0.0,0.0,0.0
1999-07-26,85.25328964912825,86.04340354763731,85.09526686942644,85.17427825927734,4333400,0.0,0.0,0.0
1999-07-27,85.96439499841881,86.72487965086347,85.56933803610991,85.88538360595703,5908500,0.0,0.0,0.0
1999-07-28,86.12241294612474,86.79400974432846,85.70760315899891,86.16191864013672,3955500,0.0,0.0,0.0
1999-07-29,85.29278383518867,85.49031228316271,84.26563590572368,84.95698547363281,7760600,0.0,0.0,0.0
1999-07-30,85.21376763898773,85.5495659815614,83.79156289396985,83.91007995605469,5994300,0.0,0.0,0.0
1999-08-02,83.91006894019804,85.17425076980555,83.75204621149712,84.10759735107422,6065500,0.0,0.0,0.0
1999-08-03,84.5223984459539,84.60140980229505,83.04093551455719,83.71253204345703,5445400,0.0,0.0,0.0
1999-08-04,83.89031968185206,84.62117483330685,82.44836222087368,82.56687927246094,6497900,0.0,0.0,0.0
1999-08-05,82.72485889852639,83.39645517420689,81.4409248420784,83.31744384765625,10322000,0.0,0.0,0.0
1999-08-06,82.94220136018865,83.43602251617929,81.85579481700923,82.40887451171875,7537700,0.0,0.0,0.0
1999-08-09,82.54714754147224,83.30763215031327,82.01382067293437,82.2311019897461,5565900,0.0,0.0,0.0
1999-08-10,82.09281725324065,82.27059284402006,80.27555565860683,81.32245635986328,9793300,0.0,0.0,0.0
1999-08-11,81.97429840988697,82.507625170626,81.30270174821561,82.31009674072266,8003400,0.0,0.0,0.0
1999-08-12,82.60637874834562,83.31748100442894,82.11255773717666,82.26070404052734,7036800,0.0,0.0,0.0
1999-08-13,83.19896565678813,84.22611338094602,82.8829202032011,84.16685485839844,5857700,0.0,0.0,0.0
1999-08-16,84.14709561784692,84.68042228021355,83.59401611613336,84.54215240478516,3927000,0.0,0.0,0.0
1999-08-17,84.9766978314328,85.2334846914534,84.1470787452124,85.09521484375,4808000,0.0,0.0,0.0
1999-08-18,84.82858491139015,84.93722554871991,84.22612319528876,84.48291015625,4355500,0.0,0.0,0.0
1999-08-19,83.67303263921886,84.21623575479452,83.23847014675833,83.79154968261719,6448100,0.0,0.0,0.0
1999-08-20,84.10758068391851,84.77917714781077,83.8705466378389,84.64090728759766,3663700,0.0,0.0,0.0
1999-08-23,85.21375013473298,86.31003273382376,85.11498593661668,86.26065063476562,5637800,0.0,0.0,0.0
1999-08-24,86.00388109719349,87.20880455767323,85.5693185376762,86.57671356201172,9279500,0.0,0.0,0.0
1999-08-25,86.71495311843886,87.72234779020205,86.06310950729798,87.46556091308594,6005300,0.0,0.0,0.0
1999-08-26,87.4063126046317,87.49520038016183,86.28040078125001,86.41867065429688,4322300,0.0,0.0,0.0
1999-08-27,86.51750704912277,86.63602418206678,85.37184143066406,85.37184143066406,6247400,0.0,0.0,0.0
1999-08-30,85.5495524930257,85.64831669585764,83.4359985524222,83.79154968261719,4652000,0.0,0.0,0.0
1999-08-31,84.02857385536984,84.54214764950233,82.72488653180275,83.47549438476562,11453700,0.0,0.0,0.0
1999-09-01,84.02858683838917,84.5322842912286,83.63353001263276,84.50265502929688,6863900,0.0,0.0,0.0
1999-09-02,83.51503389382206,83.86070870298524,82.58665012064098,83.50515747070312,10896300,0.0,0.0,0.0
1999-09-03,85.25323846142365,86.2803859127661,85.13472144780722,85.94458770751953,9160800,0.0,0.0,0.0
1999-09-07,86.00387455677354,86.3594257147942,85.47054781974256,85.62857055664062,4560800,0.0,0.0,0.0
1999-09-08,85.23349795564768,86.00385865559443,84.71992415568317,85.2137451171875,6159600,0.0,0.0,0.0
1999-09-09,85.17427825927734,85.49032381868096,84.50268144554464,85.17427825927734,6177800,0.0,0.0,0.0
1999-09-10,86.12241778334239,86.19155275174644,85.29279816249367,85.88538360595703,2934500,0.0,0.0,0.0
1999-09-13,85.41132164200216,85.62860298752992,85.01626465013351,85.30268096923828,2320500,0.0,0.0,0.0
1999-09-14,84.73968505859375,85.05573050403373,84.30512257111378,84.73968505859375,3736000,0.0,0.0,0.0
1999-09-15,85.60883362018797,85.60883362018797,83.35700920101367,83.39651489257812,6984500,0.0,0.0,0.0
1999-09-16,83.75203373719881,83.94956211865447,82.36933506700922,83.72240447998047,15377600,0.0,0.0,0.0
1999-09-17,84.06714563815393,84.89910136784349,83.77001859183623,84.7802505493164,8542300,0.372,0.0,0.0
1999-09-20,84.89911678030383,84.93873372700484,84.36428799983993,84.66141510009766,2803900,0.0,0.0,0.0
1999-09-21,83.8294689404577,83.9681282699906,82.50230107207143,82.878662109375,9335200,0.0,0.0,0.0
1999-09-22,83.19560166308862,83.57196271823116,82.24479478693904,82.7895278930664,13009100,0.0,0.0,0.0
1999-09-23,83.55214996561627,83.55214996561627,80.89781423887548,81.05628204345703,12204100,0.0,0.0,0.0
1999-09-24,80.97705841064453,81.37322797234044,80.06586841874393,80.97705841064453,13792900,0.0,0.0,0.0
1999-09-27,81.61094426355558,82.24481567531136,81.31381703929507,81.51190185546875,6970300,0.0,0.0,0.0
1999-09-28,81.09586821120239,81.65050531670157,79.59042463913316,81.35337829589844,11063400,0.0,0.0,0.0
1999-09-29,81.41283801413923,81.8486244949935,80.343180288406,80.38279724121094,7580300,0.0,0.0,0.0
1999-09-30,80.7789601964858,82.04670258309078,80.48183307462526,81.61091613769531,7498900,0.0,0.0,0.0
1999-10-01,81.09589600336868,81.49206550020975,80.26394006000241,81.4326400756836,11127100,0.0,0.0,0.0
1999-10-04,81.8882383269972,82.95789601196523,81.61091966793141,82.878662109375,6341600,0.0,0.0,0.0
1999-10-05,82.85883337139514,83.65117220353852,81.57128276916212,82.79940795898438,11976000,0.0,0.0,0.0
1999-10-06,82.87860802049124,84.18596656001142,82.83899109505124,84.0671157836914,10308200,0.0,0.0,0.0
1999-10-07,84.21573333378653,84.30487147326718,83.35406465214011,83.59176635742188,6535600,0.0,0.0,0.0
1999-10-08,83.5125509595114,84.85952758789062,83.18571104233115,84.85952758789062,9674300,0.0,0.0,0.0
1999-10-11,84.6812387590852,85.01798286643127,84.50296246696081,84.72085571289062,4282000,0.0,0.0,0.0
1999-10-12,84.38410559450183,84.50295644745184,83.15598011401848,83.41349029541016,8686100,0.0,0.0,0.0
1999-10-13,82.83906533972686,83.2352349491947,81.25438690185547,81.25438690185547,10469300,0.0,0.0,0.0
1999-10-14,81.44257004520888,81.88826086997288,80.34319934412433,81.23458099365234,10562200,0.0,0.0,0.0
1999-10-15,79.86779895129504,80.34320251648133,78.91699182092249,79.15469360351562,14238700,0.0,0.0,0.0
1999-10-18,79.19431979161611,79.82819128569608,78.24351255049616,79.7291488647461,9758800,0.0,0.0,0.0
1999-10-19,80.6204835260947,81.29397159486305,79.82814462166134,80.50163269042969,14392900,0.0,0.0,0.0
1999-10-20,80.97700985319202,82.06647549456324,80.58084052905703,81.2939453125,9759400,0.0,0.0,0.0
1999-10-21,80.64029567186222,81.76937866210938,80.26393467511316,81.76937866210938,9105400,0.0,0.0,0.0
1999-10-22,82.24480661634581,83.17580514981601,82.1259557397326,82.46269989013672,8309600,0.0,0.0,0.0
1999-10-25,81.96748087177065,82.70039454800447,81.61092827252178,82.04671478271484,8114300,0.0,0.0,0.0
1999-10-26,82.52211446598864,82.83905009523872,81.01667022705078,81.01667022705078,6256300,0.0,0.0,0.0
1999-10-27,81.37323098452931,82.60135667124811,81.29399706925714,82.48250579833984,5433300,0.0,0.0,0.0
1999-10-28,83.94832688689065,85.48348387927716,83.78985906832172,85.29530334472656,10509700,0.0,0.0,0.0
1999-10-29,86.1074489050538,87.27614903972096,86.02821499761873,86.84036254882812,10988600,0.0,0.0,0.0
1999-11-01,86.52343834419302,86.84037401578348,85.92918395996094,85.92918395996094,4006500,0.0,0.0,0.0
1999-11-02,86.1866205701259,86.99876753481796,85.31504821777344,85.31504821777344,6516900,0.0,0.0,0.0
1999-11-03,86.20650017657402,86.44420192338444,85.65186276734975,85.88956451416016,7222300,0.0,0.0,0.0
1999-11-04,86.68185690934175,87.06812203953648,86.05789016056563,86.54319763183594,7907500,0.0,0.0,0.0
1999-11-05,87.87040006995525,88.17743144982097,86.70169997885351,87.3949966430664,7431500,0.0,0.0,0.0
1999-11-08,86.84036426267762,87.71193726166436,86.68189644468004,87.47423553466797,4649200,0.0,0.0,0.0
1999-11-09,87.791170971995,87.91002183522424,86.38476909044905,86.65218353271484,4533700,0.0,0.0,0.0
1999-11-10,86.36494594337667,87.72182640143201,86.25599933725543,87.29594421386719,6405600,0.0,0.0,0.0
1999-11-11,87.5931062836079,87.79119110107422,87.13751120343535,87.79119110107422,4794100,0.0,0.0,0.0
1999-11-12,88.26656050844142,88.7320596493634,86.91958427087992,88.58349609375,11802900,0.0,0.0,0.0
1999-11-15,88.6428946193476,88.90040470427532,88.36557606634852,88.79145812988281,2187500,0.0,0.0,0.0
1999-11-16,89.09853811010849,90.64359946461904,88.80141092654878,89.5343246459961,7544800,0.0,0.0,0.0
1999-11-17,90.16814966025021,90.60393597231644,89.57389559834171,89.77198028564453,9459000,0.0,0.0,0.0
1999-11-18,90.2870329339498,90.64358549928791,89.77201256179475,90.4058837890625,4491000,0.0,0.0,0.0
1999-11-19,90.26720422443591,90.62375670985172,90.00969409608005,90.32662963867188,4832100,0.0,0.0,0.0
1999-11-22,90.28700000305243,90.64355243834311,89.69274594423462,90.30680847167969,4155400,0.0,0.0,0.0
1999-11-23,90.54452108445224,90.54452108445224,88.97965187297297,89.51448059082031,5918000,0.0,0.0,0.0
1999-11-24,89.21734549278682,90.28700283217636,88.7419422308359,89.98987579345703,4459700,0.0,0.0,0.0
1999-11-26,90.30683210156315,90.5643422610982,89.53430162295798,89.65315246582031,1693900,0.0,0.0,0.0
1999-11-29,89.29661046470085,89.96019441558094,89.0192917986614,89.33622741699219,7348600,0.0,0.0,0.0
1999-11-30,89.21737531902065,90.20779911252666,88.10810067029392,88.286376953125,7682000,0.0,0.0,0.0
1999-12-01,88.306199692523,89.0589218971699,88.10811490182645,88.99949645996094,6980200,0.0,0.0,0.0
1999-12-02,89.13815506791646,89.61355856161201,88.97968723668461,89.5343246459961,6698300,0.0,0.0,0.0
1999-12-03,90.66338543805924,92.12921251309012,90.66338543805924,91.17840576171875,10045400,0.0,0.0,0.0
1999-12-06,90.98030134415204,91.09915216236779,90.16815408634446,90.50489807128906,3138900,0.0,0.0,0.0
1999-12-07,90.82182912834956,90.84163759707984,89.61351253580227,89.77198028564453,10714200,0.0,0.0,0.0
1999-12-08,89.59370968263995,90.04930449199232,89.05888099340024,89.19754028320312,4611400,0.0,0.0,0.0
1999-12-09,89.89084142189658,90.14835154496504,88.34578068348584,89.63333129882812,6474700,0.0,0.0,0.0
1999-12-10,90.18796819107123,90.5247121970559,89.29658699875887,89.93045806884766,5127300,0.0,0.0,0.0
